ID,tmnode1,App ID,device ID,Counter,Hex payload,Battery,light level,event,Temperature,Time,Frequency,protocol,timestamp,time
(2351, 'home-node2', 'F800000000000000',2,27618, 0x0d0a00380947,3338,56, 'interval',23.75, '2020-07-28T15:45:13.543352395Z',867.7, 'LORA',905712204,2020-07-28T15:45:13.439223Z\
(2352, 'home-node2', 'F800000000000000',2,27619, 0x0d0a00510947,3338,81, 'interval',23.75, '2020-07-28T15:46:22.663673164Z',868.3, 'LORA',974927987,2020-07-28T15:46:22.653496Z\
(2353, 'home-node2', 'F800000000000000',2,27620, 0x0d0a00630947,3338,99, 'interval',23.75, '2020-07-28T15:47:31.881308046Z',867.9, 'LORA',1044145116,2020-07-28T15:47:31.871631Z\
(2354, 'home-node2', 'F800000000000000',2,27621, 0x0d0a00610947,3338,97, 'interval',23.75, '2020-07-28T15:48:41.101261631Z',868.3, 'LORA',1113362251,2020-07-28T15:48:41.090734Z\
(2355, 'home-node2', 'F800000000000000',2,27622, 0x0d0a00600947,3338,96, 'interval',23.75, '2020-07-28T15:49:50.318716013Z',868.1, 'LORA',1182581179,2020-07-28T15:49:50.306379Z\
(2356, 'home-node2', 'F800000000000000',2,27623, 0x0d0a005f0941,3338,95, 'interval',23.69, '2020-07-28T15:50:59.533369492Z',867.5, 'LORA',1251797348,2020-07-28T15:50:59.521463Z\
(2357, 'home-node2', 'F800000000000000',2,27624, 0x0d0a005f0947,3338,95, 'interval',23.75, '2020-07-28T15:52:09.01620238Z',867.7, 'LORA',1321012804,2020-07-28T15:52:08.734651Z\
(2358, 'home-node2', 'F800000000000000',2,27625, 0x0d0a005e0941,3338,94, 'interval',23.69, '2020-07-28T15:53:17.97235426Z',868.1, 'LORA',1390228323,2020-07-28T15:53:17.949455Z\
(2359, 'home-node2', 'F800000000000000',2,27626, 0x0d0a005d0941,3338,93, 'interval',23.69, '2020-07-28T15:54:27.177244779Z',867.1, 'LORA',1459444539,2020-07-28T15:54:27.168485Z\
(2360, 'home-node2', 'F800000000000000',2,27627, 0x0d0a005f0941,3338,95, 'interval',23.69, '2020-07-28T15:55:36.394590473Z',867.3, 'LORA',1528658619,2020-07-28T15:55:36.383371Z\
(2361, 'home-node2', 'F800000000000000',2,27628, 0x0d0a005e0941,3338,94, 'interval',23.69, '2020-07-28T15:56:45.61566257Z',867.5, 'LORA',1597872364,2020-07-28T15:56:45.597321Z\
(2362, 'home-node2', 'F800000000000000',2,27629, 0x0d0a005e0941,3338,94, 'interval',23.69, '2020-07-28T15:57:54.823059151Z',867.5, 'LORA',1667088572,2020-07-28T15:57:54.810837Z\
(2363, 'home-node2', 'F800000000000000',2,27630, 0x0d0a005c0941,3338,92, 'interval',23.69, '2020-07-28T15:59:04.038941343Z',867.9, 'LORA',1736303596,2020-07-28T15:59:04.029325Z\
(2364, 'home-node2', 'F800000000000000',2,27631, 0x0d0a005d093b,3338,93, 'interval',23.63, '2020-07-28T16:00:13.250626229Z',867.5, 'LORA',1805519420,2020-07-28T16:00:13.241015Z\
(2365, 'home-node2', 'F800000000000000',2,27632, 0x0d0a0057093b,3338,87, 'interval',23.63, '2020-07-28T16:01:22.480543137Z',867.3, 'LORA',1874736107,2020-07-28T16:01:22.462841Z\
(2366, 'home-node2', 'F800000000000000',2,27633, 0x0d0a005c093b,3338,92, 'interval',23.63, '2020-07-28T16:02:31.813620971Z',868.1, 'LORA',1943951547,2020-07-28T16:02:31.675254Z\
(2367, 'home-node2', 'F800000000000000',2,27634, 0x0d0a00610941,3338,97, 'interval',23.69, '2020-07-28T16:03:40.897203402Z',868.3, 'LORA',2013167771,2020-07-28T16:03:40.887658Z\
(2368, 'home-node2', 'F800000000000000',2,27635, 0x0d0a0062093b,3338,98, 'interval',23.63, '2020-07-28T16:04:50.121368203Z',867.5, 'LORA',2082382428,2020-07-28T16:04:50.109271Z\
(2369, 'home-node2', 'F800000000000000',2,27636, 0x0d0a0063093b,3338,99, 'interval',23.63, '2020-07-28T16:05:59.333930491Z',868.5, 'LORA',2151598027,2020-07-28T16:05:59.32118Z\
(2370, 'home-node2', 'F800000000000000',2,27637, 0x0d0a0063093b,3338,99, 'interval',23.63, '2020-07-28T16:07:08.551584584Z',867.1, 'LORA',2220813955,2020-07-28T16:07:08.540993Z\
(2371, 'home-node2', 'F800000000000000',2,27638, 0x0d0a004a0941,3338,74, 'interval',23.69, '2020-07-28T16:08:17.771840981Z',868.5, 'LORA',2290028051,2020-07-28T16:08:17.747728Z\
(2372, 'home-node2', 'F800000000000000',2,27639, 0x0d0a0039093b,3338,57, 'interval',23.63, '2020-07-28T16:09:26.981566465Z',867.5, 'LORA',2359241556,2020-07-28T16:09:26.966787Z\
(2373, 'home-node2', 'F800000000000000',2,27640, 0x0d0a0038093b,3338,56, 'interval',23.63, '2020-07-28T16:10:36.225978991Z',867.3, 'LORA',2428456299,2020-07-28T16:10:36.185422Z\
(2374, 'home-node2', 'F800000000000000',2,27641, 0x0d0a0038093b,3338,56, 'interval',23.63, '2020-07-28T16:11:45.418889857Z',867.7, 'LORA',2497672580,2020-07-28T16:11:45.399123Z\
(2375, 'home-node2', 'F800000000000000',2,27643, 0x0d0a003b093b,3338,59, 'interval',23.63, '2020-07-28T16:14:03.841406499Z',867.7, 'LORA',2636103700,2020-07-28T16:14:03.831631Z\
(2376, 'home-node2', 'F800000000000000',2,27644, 0x0d0a00390941,3338,57, 'interval',23.69, '2020-07-28T16:15:13.342010009Z',867.7, 'LORA',2705320252,2020-07-28T16:15:13.041882Z\
(2377, 'home-node2', 'F800000000000000',2,27645, 0x0d0a003c0941,3338,60, 'interval',23.69, '2020-07-28T16:16:22.266089544Z',868.3, 'LORA',2774535091,2020-07-28T16:16:22.257578Z\
(2378, 'home-node2', 'F800000000000000',2,27646, 0x0d0a003b093b,3338,59, 'interval',23.63, '2020-07-28T16:17:31.489306829Z',868.5, 'LORA',2843750283,2020-07-28T16:17:31.476638Z\
(2379, 'home-node2', 'F800000000000000',2,27647, 0x0d0a0066093b,3338,102, 'interval',23.63, '2020-07-28T16:18:40.702413902Z',867.7, 'LORA',2912964588,2020-07-28T16:18:40.69309Z\
(2380, 'home-node2', 'F800000000000000',2,27648, 0x0d0a003c093b,3338,60, 'interval',23.63, '2020-07-28T16:19:49.926804788Z',867.5, 'LORA',2982178604,2020-07-28T16:19:49.906764Z\
(2381, 'home-node2', 'F800000000000000',2,27649, 0x0d0a0037093b,3338,55, 'interval',23.63, '2020-07-28T16:20:59.127173046Z',867.5, 'LORA',3051392652,2020-07-28T16:20:59.113458Z\
(2382, 'home-node2', 'F800000000000000',2,27650, 0x0d0a003c093b,3338,60, 'interval',23.63, '2020-07-28T16:22:08.378563364Z',867.3, 'LORA',3120607619,2020-07-28T16:22:08.33275Z\
(2383, 'home-node2', 'F800000000000000',2,27651, 0x0d0a0036093b,3338,54, 'interval',23.63, '2020-07-28T16:23:17.556028396Z',868.1, 'LORA',3189820947,2020-07-28T16:23:17.546626Z\
(2384, 'home-node2', 'F800000000000000',2,27652, 0x0d0a0033093b,3338,51, 'interval',23.63, '2020-07-28T16:24:26.771361471Z',868.1, 'LORA',3259035163,2020-07-28T16:24:26.761527Z\
(2385, 'home-node2', 'F800000000000000',2,27653, 0x0d0a0032093b,3338,50, 'interval',23.63, '2020-07-28T16:25:35.990327251Z',868.3, 'LORA',3328251291,2020-07-28T16:25:35.972758Z\
(2386, 'home-node2', 'F800000000000000',2,27654, 0x0d0a00310941,3338,49, 'interval',23.69, '2020-07-28T16:26:45.215449638Z',867.3, 'LORA',3397467291,2020-07-28T16:26:45.190735Z\
(2387, 'home-node2', 'F800000000000000',2,27655, 0x0d0a00350941,3338,53, 'interval',23.69, '2020-07-28T16:27:54.420480002Z',867.5, 'LORA',3466684460,2020-07-28T16:27:54.409368Z\
(2388, 'home-node2', 'F800000000000000',2,27656, 0x0d0a005d0947,3338,93, 'interval',23.75, '2020-07-28T16:29:03.639473493Z',868.5, 'LORA',3535900755,2020-07-28T16:29:03.629357Z\
(2389, 'home-node2', 'F800000000000000',2,27657, 0x0d0a00600947,3338,96, 'interval',23.75, '2020-07-28T16:30:12.923585972Z',867.7, 'LORA',3605118612,2020-07-28T16:30:12.841331Z\
(2390, 'home-node2', 'F800000000000000',2,27658, 0x0d0a00570947,3338,87, 'interval',23.75, '2020-07-28T16:31:22.071732092Z',867.1, 'LORA',3674338315,2020-07-28T16:31:22.062342Z\
(2391, 'home-node2', 'F800000000000000',2,27659, 0x0d0a00600947,3338,96, 'interval',23.75, '2020-07-28T16:32:31.292640197Z',867.3, 'LORA',3743556699,2020-07-28T16:32:31.279863Z\
(2392, 'home-node2', 'F800000000000000',2,27660, 0x0d0a00370947,3338,55, 'interval',23.75, '2020-07-28T16:33:40.52967482Z',868.1, 'LORA',3812774483,2020-07-28T16:33:40.495625Z\
(2393, 'home-node2', 'F800000000000000',2,27661, 0x0d0a003b0941,3338,59, 'interval',23.69, '2020-07-28T16:34:49.726030497Z',868.3, 'LORA',3881993827,2020-07-28T16:34:49.715226Z\
(2394, 'home-node2', 'F800000000000000',2,27662, 0x0d0a00370947,3338,55, 'interval',23.75, '2020-07-28T16:35:58.949240104Z',867.9, 'LORA',3951211868,2020-07-28T16:35:58.939883Z\
(2395, 'home-node2', 'F800000000000000',2,27663, 0x0d0a00480947,3338,72, 'interval',23.75, '2020-07-28T16:37:08.160628598Z',868.5, 'LORA',4020428891,2020-07-28T16:37:08.150952Z\
(2396, 'home-node2', 'F800000000000000',2,27664, 0x0d0a00370947,3338,55, 'interval',23.75, '2020-07-28T16:38:17.380832802Z',868.5, 'LORA',4089646291,2020-07-28T16:38:17.371686Z\
(2397, 'home-node2', 'F800000000000000',2,27665, 0x0d0a00380947,3338,56, 'interval',23.75, '2020-07-28T16:39:26.607508413Z',867.1, 'LORA',4158865883,2020-07-28T16:39:26.593777Z\
(2398, 'home-node2', 'F800000000000000',2,27666, 0x0d0a003d0947,3338,61, 'interval',23.75, '2020-07-28T16:40:35.823096612Z',867.3, 'LORA',4228083051,2020-07-28T16:40:35.808261Z\
(2399, 'home-node2', 'F800000000000000',2,27667, 0x0d0a00380947,3338,56, 'interval',23.75, '2020-07-28T16:41:45.040135612Z',868.5, 'LORA',2332091,2020-07-28T16:41:45.027876Z\
(2400, 'home-node2', 'F800000000000000',2,27668, 0x0d0a00460947,3338,70, 'interval',23.75, '2020-07-28T16:42:54.279228338Z',867.3, 'LORA',71550795,2020-07-28T16:42:54.243384Z\
(2401, 'home-node2', 'F800000000000000',2,27669, 0x0d0a00620947,3338,98, 'interval',23.75, '2020-07-28T16:44:03.481310821Z',867.1, 'LORA',140768115,2020-07-28T16:44:03.464135Z\
(2402, 'home-node2', 'F800000000000000',2,27670, 0x0d0a00540947,3338,84, 'interval',23.75, '2020-07-28T16:45:12.704909629Z',868.3, 'LORA',209988347,2020-07-28T16:45:12.676676Z\
(2403, 'home-node2', 'F800000000000000',2,27671, 0x0d0a005a0947,3338,90, 'interval',23.75, '2020-07-28T16:46:21.905679425Z',867.1, 'LORA',279205283,2020-07-28T16:46:21.896752Z\
(2404, 'home-node2', 'F800000000000000',2,27672, 0x0d0a00540947,3338,84, 'interval',23.75, '2020-07-28T16:47:31.127972576Z',868.5, 'LORA',348422675,2020-07-28T16:47:31.114333Z\
(2405, 'home-node2', 'F800000000000000',2,27673, 0x0d0a002e0947,3338,46, 'interval',23.75, '2020-07-28T16:48:40.349992426Z',867.7, 'LORA',417639300,2020-07-28T16:48:40.332987Z\
(2406, 'home-node2', 'F800000000000000',2,27674, 0x0d0a002d0947,3338,45, 'interval',23.75, '2020-07-28T16:49:49.567727572Z',868.5, 'LORA',486857675,2020-07-28T16:49:49.552382Z\
(2407, 'home-node2', 'F800000000000000',2,27675, 0x0d0a002c0947,3338,44, 'interval',23.75, '2020-07-28T16:50:58.772198304Z',867.3, 'LORA',556075187,2020-07-28T16:50:58.762144Z\
(2408, 'home-node2', 'F800000000000000',2,27676, 0x0d0a00360947,3338,54, 'interval',23.75, '2020-07-28T16:52:07.999014159Z',867.5, 'LORA',625292532,2020-07-28T16:52:07.98422Z\
(2409, 'home-node2', 'F800000000000000',2,27677, 0x0d0a0030094d,3338,48, 'interval',23.81, '2020-07-28T16:53:17.213695102Z',867.3, 'LORA',694511403,2020-07-28T16:53:17.203223Z\
(2410, 'home-node2', 'F800000000000000',2,27678, 0x0d0a0031094d,3338,49, 'interval',23.81, '2020-07-28T16:54:26.439707857Z',868.3, 'LORA',763732043,2020-07-28T16:54:26.4284Z\
(2411, 'home-node2', 'F800000000000000',2,27679, 0x0d0a00340947,3338,52, 'interval',23.75, '2020-07-28T16:55:35.658992004Z',868.1, 'LORA',832949107,2020-07-28T16:55:35.641925Z\
(2412, 'home-node2', 'F800000000000000',2,27680, 0x0d0a00350947,3338,53, 'interval',23.75, '2020-07-28T16:56:44.908419883Z',868.1, 'LORA',902167915,2020-07-28T16:56:44.86071Z\
(2413, 'home-node2', 'F800000000000000',2,27681, 0x0d0a00400947,3338,64, 'interval',23.75, '2020-07-28T16:57:54.080896982Z',868.5, 'LORA',971385043,2020-07-28T16:57:54.072382Z\
(2414, 'home-node2', 'F800000000000000',2,27682, 0x0d0a003b0947,3338,59, 'interval',23.75, '2020-07-28T16:59:03.314393744Z',867.3, 'LORA',1040605459,2020-07-28T16:59:03.299722Z\
(2415, 'home-node2', 'F800000000000000',2,27683, 0x0d0a002e094d,3338,46, 'interval',23.81, '2020-07-28T17:00:12.523356681Z',868.5, 'LORA',1109823171,2020-07-28T17:00:12.514219Z\
(2416, 'home-node2', 'F800000000000000',2,27684, 0x0d0a0034094d,3338,52, 'interval',23.81, '2020-07-28T17:01:21.759210146Z',868.3, 'LORA',1179039387,2020-07-28T17:01:21.72974Z\
(2417, 'home-node2', 'F800000000000000',2,27685, 0x0d0a00520947,3338,82, 'interval',23.75, '2020-07-28T17:02:30.95561567Z',867.7, 'LORA',1248255956,2020-07-28T17:02:30.945226Z\
(2418, 'home-node2', 'F800000000000000',2,27686, 0x0d0a00500947,3338,80, 'interval',23.75, '2020-07-28T17:03:40.172512595Z',867.3, 'LORA',1317473115,2020-07-28T17:03:40.164435Z\
(2419, 'home-node2', 'F800000000000000',2,27687, 0x0d0a004d0947,3338,77, 'interval',23.75, '2020-07-28T17:04:49.3952508Z',867.9, 'LORA',1386690804,2020-07-28T17:04:49.387384Z\
(2420, 'home-node2', 'F800000000000000',2,27688, 0x0d0a004b0941,3338,75, 'interval',23.69, '2020-07-28T17:05:58.609853595Z',868.1, 'LORA',1455908403,2020-07-28T17:05:58.599882Z\
(2421, 'home-node2', 'F800000000000000',2,27689, 0x0d0a004b0947,3338,75, 'interval',23.75, '2020-07-28T17:07:07.847593916Z',867.9, 'LORA',1525126612,2020-07-28T17:07:07.820461Z\
(2422, 'home-node2', 'F800000000000000',2,27690, 0x0d0a00490947,3338,73, 'interval',23.75, '2020-07-28T17:08:17.047934695Z',868.5, 'LORA',1594344163,2020-07-28T17:08:17.039708Z\
(2423, 'home-node2', 'F800000000000000',2,27691, 0x0d0a004a0947,3338,74, 'interval',23.75, '2020-07-28T17:09:26.259395986Z',867.5, 'LORA',1663562292,2020-07-28T17:09:26.251429Z\
(2424, 'home-node2', 'F800000000000000',2,27692, 0x0d0a0047094d,3338,71, 'interval',23.81, '2020-07-28T17:10:35.486093395Z',868.3, 'LORA',1732780819,2020-07-28T17:10:35.472219Z\
(2425, 'home-node2', 'F800000000000000',2,27693, 0x0d0a0043094d,3338,67, 'interval',23.81, '2020-07-28T17:11:44.711119502Z',868.1, 'LORA',1801999515,2020-07-28T17:11:44.68973Z\
(2426, 'home-node2', 'F800000000000000',2,27694, 0x0d0a003f094d,3338,63, 'interval',23.81, '2020-07-28T17:12:53.929930702Z',868.5, 'LORA',1871218411,2020-07-28T17:12:53.912119Z\
(2427, 'home-node2', 'F800000000000000',2,27695, 0x0d0a002d094d,3338,45, 'interval',23.81, '2020-07-28T17:14:03.142731295Z',867.9, 'LORA',1940437948,2020-07-28T17:14:03.126032Z\
(2428, 'home-node2', 'F800000000000000',2,27696, 0x0d0a004a0947,3338,74, 'interval',23.75, '2020-07-28T17:15:12.35789649Z',868.3, 'LORA',2009656011,2020-07-28T17:15:12.349756Z\
(2429, 'home-node2', 'F800000000000000',2,27698, 0x0d0a002f094d,3338,47, 'interval',23.81, '2020-07-28T17:17:30.86550867Z',867.5, 'LORA',2148094004,2020-07-28T17:17:30.790697Z\
(2430, 'home-node2', 'F800000000000000',2,27700, 0x0d0a0027094d,3338,39, 'interval',23.81, '2020-07-28T17:19:49.235678214Z',867.1, 'LORA',2286533355,2020-07-28T17:19:49.226544Z\
(2431, 'home-node2', 'F800000000000000',2,27701, 0x0d0a004c094d,3338,76, 'interval',23.81, '2020-07-28T17:20:58.455432884Z',867.1, 'LORA',2355753739,2020-07-28T17:20:58.446338Z\
(2432, 'home-node2', 'F800000000000000',2,27702, 0x0d0a004d094d,3338,77, 'interval',23.81, '2020-07-28T17:22:07.682797863Z',868.1, 'LORA',2424972619,2020-07-28T17:22:07.664063Z\
(2433, 'home-node2', 'F800000000000000',2,27703, 0x0d0a003c094d,3338,60, 'interval',23.81, '2020-07-28T17:23:16.896149326Z',867.9, 'LORA',2494192380,2020-07-28T17:23:16.887803Z\
(2434, 'home-node2', 'F800000000000000',2,27704, 0x0d0a0042094d,3338,66, 'interval',23.81, '2020-07-28T17:24:26.110169689Z',867.9, 'LORA',2563412084,2020-07-28T17:24:26.099558Z\
(2435, 'home-node2', 'F800000000000000',2,27705, 0x0d0a0047094d,3338,71, 'interval',23.81, '2020-07-28T17:25:35.338001768Z',867.7, 'LORA',2632631036,2020-07-28T17:25:35.324491Z\
(2436, 'home-node2', 'F800000000000000',2,27706, 0x0d0a003c094d,3338,60, 'interval',23.81, '2020-07-28T17:26:44.55065993Z',867.7, 'LORA',2701850108,2020-07-28T17:26:44.537142Z\
(2437, 'home-node2', 'F800000000000000',2,27707, 0x0d0a004c094d,3338,76, 'interval',23.81, '2020-07-28T17:27:53.775596206Z',867.9, 'LORA',2771070364,2020-07-28T17:27:53.767141Z\
(2438, 'home-node2', 'F800000000000000',2,27708, 0x0d0a004b094d,3338,75, 'interval',23.81, '2020-07-28T17:29:02.991920272Z',867.9, 'LORA',2840291268,2020-07-28T17:29:02.981549Z\
(2439, 'home-node2', 'F800000000000000',2,27709, 0x0d0a004a0947,3338,74, 'interval',23.75, '2020-07-28T17:30:12.25266499Z',867.5, 'LORA',2909510020,2020-07-28T17:30:12.205298Z\
(2440, 'home-node2', 'F800000000000000',2,27710, 0x0d0a0049094d,3338,73, 'interval',23.81, '2020-07-28T17:31:21.435041216Z',867.7, 'LORA',2978730908,2020-07-28T17:31:21.420449Z\
(2441, 'home-node2', 'F800000000000000',2,27711, 0x0d0a0033094d,3338,51, 'interval',23.81, '2020-07-28T17:32:30.714903156Z',867.7, 'LORA',3047950708,2020-07-28T17:32:30.646826Z\
(2442, 'home-node2', 'F800000000000000',2,27712, 0x0d0a00440947,3338,68, 'interval',23.75, '2020-07-28T17:33:39.86930725Z',868.3, 'LORA',3117170219,2020-07-28T17:33:39.859176Z\
(2443, 'home-node2', 'F800000000000000',2,27713, 0x0d0a003a094d,3338,58, 'interval',23.81, '2020-07-28T17:34:49.109579744Z',867.5, 'LORA',3186391932,2020-07-28T17:34:49.079827Z\
(2444, 'home-node2', 'F800000000000000',2,27714, 0x0d0a0047094d,3338,71, 'interval',23.81, '2020-07-28T17:35:58.433295436Z',867.3, 'LORA',3255613003,2020-07-28T17:35:58.307258Z\
(2445, 'home-node2', 'F800000000000000',2,27715, 0x0d0a003e094d,3338,62, 'interval',23.81, '2020-07-28T17:37:07.537465836Z',867.7, 'LORA',3324833412,2020-07-28T17:37:07.527993Z\
(2446, 'home-node2', 'F800000000000000',2,27716, 0x0d0a002d0947,3338,45, 'interval',23.75, '2020-07-28T17:38:16.753497329Z',867.1, 'LORA',3394053475,2020-07-28T17:38:16.743344Z\
(2447, 'home-node2', 'F800000000000000',2,27717, 0x0d0a00450947,3338,69, 'interval',23.75, '2020-07-28T17:39:26.058918924Z',868.1, 'LORA',3463275179,2020-07-28T17:39:25.968616Z\
(2448, 'home-node2', 'F800000000000000',2,27718, 0x0d0a0046094d,3338,70, 'interval',23.81, '2020-07-28T17:40:35.194484725Z',868.1, 'LORA',3532496523,2020-07-28T17:40:35.184818Z\
(2449, 'home-node2', 'F800000000000000',2,27719, 0x0d0a00410947,3338,65, 'interval',23.75, '2020-07-28T17:41:44.419314928Z',867.1, 'LORA',3601717795,2020-07-28T17:41:44.407535Z\
(2450, 'home-node2', 'F800000000000000',2,27720, 0x0d0a0046094d,3338,70, 'interval',23.81, '2020-07-28T17:42:53.636878023Z',868.5, 'LORA',3670938651,2020-07-28T17:42:53.625779Z\
(2451, 'home-node2', 'F800000000000000',2,27721, 0x0d0a00360947,3338,54, 'interval',23.75, '2020-07-28T17:44:02.85666962Z',867.1, 'LORA',3740159155,2020-07-28T17:44:02.847306Z\
(2452, 'home-node2', 'F800000000000000',2,27722, 0x0d0a00290947,3338,41, 'interval',23.75, '2020-07-28T17:45:12.084227526Z',868.1, 'LORA',3809380243,2020-07-28T17:45:12.071541Z\
(2453, 'home-node2', 'F800000000000000',2,27723, 0x0d0a002b0947,3338,43, 'interval',23.75, '2020-07-28T17:46:21.299708419Z',867.9, 'LORA',3878602676,2020-07-28T17:46:21.289844Z\
(2454, 'home-node2', 'F800000000000000',2,27724, 0x0d0a00400947,3338,64, 'interval',23.75, '2020-07-28T17:47:30.523716721Z',868.3, 'LORA',3947824275,2020-07-28T17:47:30.513827Z\
(2455, 'home-node2', 'F800000000000000',2,27725, 0x0d0a00420947,3338,66, 'interval',23.75, '2020-07-28T17:48:39.746996122Z',868.5, 'LORA',4017046675,2020-07-28T17:48:39.735069Z\
(2456, 'home-node2', 'F800000000000000',2,27726, 0x0d0a00380947,3338,56, 'interval',23.75, '2020-07-28T17:49:48.96748842Z',867.7, 'LORA',4086267188,2020-07-28T17:49:48.956248Z\
(2457, 'home-node2', 'F800000000000000',2,27727, 0x0d0a003a0947,3338,58, 'interval',23.75, '2020-07-28T17:50:58.193123624Z',867.5, 'LORA',4155487108,2020-07-28T17:50:58.177359Z\
(2458, 'home-node2', 'F800000000000000',2,27728, 0x0d0a00280947,3338,40, 'interval',23.75, '2020-07-28T17:52:07.41192832Z',868.5, 'LORA',4224707139,2020-07-28T17:52:07.397421Z\
(2459, 'home-node2', 'F800000000000000',2,27729, 0x0d0a00400947,3338,64, 'interval',23.75, '2020-07-28T17:53:16.685056979Z',867.7, 'LORA',4293926932,2020-07-28T17:53:16.623193Z\
(2460, 'home-node2', 'F800000000000000',2,27730, 0x0d0a00400947,3338,64, 'interval',23.75, '2020-07-28T17:54:25.88572295Z',868.5, 'LORA',68178451,2020-07-28T17:54:25.842236Z\
(2461, 'home-node2', 'F800000000000000',2,27731, 0x0d0a00330947,3338,51, 'interval',23.75, '2020-07-28T17:55:35.13626052Z',868.3, 'LORA',137395307,2020-07-28T17:55:35.053975Z\
(2462, 'home-node2', 'F800000000000000',2,27732, 0x0d0a00290947,3338,41, 'interval',23.75, '2020-07-28T17:56:44.278444263Z',867.5, 'LORA',206611092,2020-07-28T17:56:44.269192Z\
(2463, 'home-node2', 'F800000000000000',2,27733, 0x0d0a002b0947,3338,43, 'interval',23.75, '2020-07-28T17:57:53.534319839Z',867.3, 'LORA',275829307,2020-07-28T17:57:53.492475Z\
(2464, 'home-node2', 'F800000000000000',2,27734, 0x0d0a00280947,3338,40, 'interval',23.75, '2020-07-28T17:59:02.718939732Z',867.7, 'LORA',345046196,2020-07-28T17:59:02.707268Z\
(2465, 'home-node2', 'F800000000000000',2,27736, 0x0d0a002e0947,3338,46, 'interval',23.75, '2020-07-28T18:01:21.152778093Z',867.3, 'LORA',483483371,2020-07-28T18:01:21.140143Z\
(2466, 'home-node2', 'F800000000000000',2,27737, 0x0d0a003a0947,3338,58, 'interval',23.75, '2020-07-28T18:02:30.374907129Z',867.5, 'LORA',552700324,2020-07-28T18:02:30.366Z\
(2467, 'home-node2', 'F800000000000000',2,27738, 0x0d0a003c0947,3338,60, 'interval',23.75, '2020-07-28T18:03:39.595747664Z',867.3, 'LORA',621919379,2020-07-28T18:03:39.583023Z\
(2468, 'home-node2', 'F800000000000000',2,27739, 0x0d0a003c0947,3338,60, 'interval',23.75, '2020-07-28T18:04:48.809210491Z',867.7, 'LORA',691137468,2020-07-28T18:04:48.795848Z\
(2469, 'home-node2', 'F800000000000000',2,27740, 0x0d0a003a0947,3338,58, 'interval',23.75, '2020-07-28T18:05:58.02497342Z',868.5, 'LORA',760354355,2020-07-28T18:05:58.011557Z\
(2470, 'home-node2', 'F800000000000000',2,27741, 0x0d0a00380947,3338,56, 'interval',23.75, '2020-07-28T18:07:07.242955352Z',867.5, 'LORA',829570244,2020-07-28T18:07:07.235862Z\
(2471, 'home-node2', 'F800000000000000',2,27742, 0x0d0a00390947,3338,57, 'interval',23.75, '2020-07-28T18:08:16.451162272Z',868.1, 'LORA',898786843,2020-07-28T18:08:16.444808Z\
(2472, 'home-node2', 'F800000000000000',2,27743, 0x0d0a00380947,3338,56, 'interval',23.75, '2020-07-28T18:09:25.676277612Z',868.3, 'LORA',968003763,2020-07-28T18:09:25.670979Z\
(2473, 'home-node2', 'F800000000000000',2,27744, 0x0d0a00370947,3338,55, 'interval',23.75, '2020-07-28T18:10:35.031273303Z',867.9, 'LORA',1037221916,2020-07-28T18:10:34.884166Z\
(2474, 'home-node2', 'F800000000000000',2,27745, 0x0d0a00370947,3338,55, 'interval',23.75, '2020-07-28T18:11:44.129019349Z',867.3, 'LORA',1106439531,2020-07-28T18:11:44.101729Z\
(2475, 'home-node2', 'F800000000000000',2,27746, 0x0d0a00330947,3338,51, 'interval',23.75, '2020-07-28T18:12:53.32882026Z',867.3, 'LORA',1175654643,2020-07-28T18:12:53.322529Z\
(2476, 'home-node2', 'F800000000000000',2,27747, 0x0d0a00330947,3338,51, 'interval',23.75, '2020-07-28T18:14:02.559437607Z',867.7, 'LORA',1244871308,2020-07-28T18:14:02.535479Z\
(2477, 'home-node2', 'F800000000000000',2,27748, 0x0d0a00330947,3338,51, 'interval',23.75, '2020-07-28T18:15:11.752929311Z',867.5, 'LORA',1314088844,2020-07-28T18:15:11.748016Z\
(2478, 'home-node2', 'F800000000000000',2,27750, 0x0d0a00310947,3338,49, 'interval',23.75, '2020-07-28T18:17:30.188198975Z',867.9, 'LORA',1452522068,2020-07-28T18:17:30.182662Z\
(2479, 'home-node2', 'F800000000000000',2,27751, 0x0d0a00310947,3338,49, 'interval',23.75, '2020-07-28T18:18:39.413159016Z',868.3, 'LORA',1521740003,2020-07-28T18:18:39.407877Z\
(2480, 'home-node2', 'F800000000000000',2,27752, 0x0d0a00230941,3338,35, 'interval',23.69, '2020-07-28T18:19:48.622431238Z',867.9, 'LORA',1590957060,2020-07-28T18:19:48.617982Z\
(2481, 'home-node2', 'F800000000000000',2,27753, 0x0d0a00260941,3338,38, 'interval',23.69, '2020-07-28T18:20:57.839600269Z',867.1, 'LORA',1660174835,2020-07-28T18:20:57.834505Z\
(2482, 'home-node2', 'F800000000000000',2,27754, 0x0d0a00220941,3338,34, 'interval',23.69, '2020-07-28T18:22:07.060819805Z',867.5, 'LORA',1729390644,2020-07-28T18:22:07.053266Z\
(2483, 'home-node2', 'F800000000000000',2,27755, 0x0d0a00220941,3338,34, 'interval',23.69, '2020-07-28T18:23:16.281582141Z',867.1, 'LORA',1798606227,2020-07-28T18:23:16.26772Z\
